Date,Open,High,Low,Close,Volume
2020-01-02,108.88784185996064,110.618586448561,108.69387916976252,110.1610336303711,7418800
2020-01-03,108.90773135574796,109.83278593034817,108.1816177368164,108.1816177368164,7098300
2020-01-06,106.99794239350913,109.63385121021564,106.86863646553674,109.58411407470703,6764500
2020-01-07,110.90703891833034,110.96671740771116,108.94751423623455,109.0867691040039,6898700
2020-01-08,109.8128951672656,112.04098073963183,109.23597778148547,111.225341796875,8293600
2020-01-09,112.38912389704483,112.95609236800732,110.99656749450585,111.97135925292969,5944700
2020-01-10,113.03566055697924,113.10528799261581,111.67294350086773,112.32943725585938,6965100
2020-01-13,113.37385674590257,115.2637464589564,113.25449217493042,114.66693878173828,9652500
2020-01-14,114.90068883853466,114.97528695184762,113.51311080916459,114.03034210205078,7182000
2020-01-15,114.52768598839002,115.33337598781456,114.00050573746672,114.23922729492188,5955200
2020-01-16,115.30353194361254,115.38310832239334,114.23922254108814,114.78630065917969,4770900
2020-01-17,115.83072065895496,116.07939116924797,114.85593650834653,115.42290496826172,9730400
2020-01-21,114.69677369821352,115.77103202995262,114.49784034292304,115.53231048583984,8746200
2020-01-22,116.10923492231758,116.82539959833656,114.85593345884669,114.88577270507812,5305300
2020-01-23,116.77566946352538,117.31279865945407,115.18417976567453,117.2630615234375,8533900
2020-01-24,117.82007867751507,118.96396448375549,115.8904007773538,116.35790252685547,7124000
2020-01-27,113.02571286307239,115.36322163278624,111.71273292737976,114.62715148925781,7002300
2020-01-28,115.21401183565064,116.58667019164693,114.10493599989616,115.90033721923828,6433000
2020-01-29,116.84529416764894,116.90497265841576,114.54758120727088,116.03960418701172,9236800
2020-01-30,112.19018686216334,116.57673065997943,111.82215177978365,116.49716186523438,13653300
2020-01-31,116.12913122103139,116.69609969517434,112.54827730071685,113.28433990478516,9467200
2020-02-03,113.69214991934545,116.61650969191673,113.44347943184805,115.89039611816406,8234700
2020-02-04,117.41226173124033,119.70002573002601,116.67619919152853,119.44141387939453,7396800
2020-02-05,120.55545333251776,121.54019395987144,118.2587345152565,119.08332824707031,7595300
2020-02-06,119.45135951489266,119.9586494673115,118.83466152256142,119.25242614746094,4020300
2020-02-07,118.96396736934844,119.03359480678303,117.78030093296059,118.24779510498047,4166300
2020-02-10,117.92949344435807,119.51104174309003,117.86981495381693,119.42151641845703,4868000
2020-02-11,120.11780306160873,120.35652462193922,117.77035288336434,118.2080078125,4677400
2020-02-12,118.21795545891045,119.27232355069548,117.24317133812342,117.92949676513672,6482300
2020-02-13,117.41225970584479,120.45598408116034,117.17353815983326,119.86912536621094,6066300
2020-02-14,120.24710681016832,122.34588644490617,120.15758907247708,122.3359375,5769900
2020-02-18,121.928122819387,122.33593849800981,121.03290749106418,121.61976623535156,5085700
2020-02-19,121.97784594445903,123.78816680694314,121.64960666537395,123.25104522705078,4878600
2020-02-20,123.20131094361727,123.64891480015585,119.75971219527106,121.77891540527344,7212900
2020-02-21,121.07269748085218,121.20200341232254,117.89965938786648,118.85455322265625,5894500
2020-02-24,113.68221001280652,116.16891508547579,112.91630060068428,115.8207778930664,10139300
2020-02-25,115.054861152925,115.79590194935821,108.7485811329267,109.07682800292969,13636100
2020-02-26,109.22602900963302,112.03103197222458,108.02246468907362,108.52975463867188,10301800
2020-02-27,105.73469879077211,111.45412024507739,105.73469879077211,107.2665023803711,15461900
2020-02-28,103.7055433558525,108.15177293475304,103.16841418637246,107.41570281982422,17213100
2020-03-02,106.88852707048034,112.44880341025176,105.9634725046675,112.25981140136719,13367000
2020-03-03,112.22002458512199,113.95076916567915,107.68427702690813,109.17630004882812,11912300
2020-03-04,111.44417083718743,114.77635397895433,110.0317242356585,114.68683624267578,8245200
2020-03-05,111.434223610946,114.28896369227638,110.64842391771246,111.58342742919922,7671500
2020-03-06,107.3759178583346,110.97666939657044,107.0078903786288,110.30028533935547,8524300
2020-03-09,102.17373829264197,106.42102717829664,99.17974328803989,101.08953094482422,12458900
2020-03-10,104.74001958604526,109.15640258789062,102.62134202974458,109.15640258789062,11748500
2020-03-11,106.08284112623176,107.17698985290542,101.4376778188894,103.34746551513672,10756400
2020-03-12,96.04649213464991,104.2227794436051,93.99744962935354,96.44436645507812,20114400
2020-03-13,99.98543168912724,110.0118281093734,99.24936913113936,109.56422424316406,19170600
2020-03-16,93.50010515925456,102.6064173783727,90.74483944204721,92.22691345214844,16204900
2020-03-17,93.9974445387779,100.5424536094617,90.03860702758726,97.34952545166016,17969400
2020-03-18,91.36651354295859,94.5942516027925,85.69185121635473,90.9736099243164,16073300
